set	game	file	r	turns	creatures	first_creature_own_turn	lands_by4	lands	nin_windows	nin_taken	nin_opp_turns	flash_inst_off	flash_inst_taken	ctr_off	ctr_taken	rem_n	rem_best
b1_M_D_04096_heuristic	34	rec_b1_M_D_04096_heuristic.jsonl	-1.0	15	6	2	3	6	0	0	0	4	4	0	0	0	0	1	1	1
b1_M_D_04096_heuristic	35	rec_b1_M_D_04096_heuristic.jsonl	-1.0	21	5	1	4	5	0	0	0	4	3	3	3	0	0	1	1	0
b1_M_D_04096_heuristic	36	rec_b1_M_D_04096_heuristic.jsonl	-1.0	14	2	3	3	5	0	0	0	1	1	1	1	0	0	1	1	0
b1_M_D_04096_heuristic	37	rec_b1_M_D_04096_heuristic.jsonl	-1.0	23	2	5	3	7	0	0	0	3	2	2	2	1	1	1	1	1
b1_M_D_04096_heuristic	38	rec_b1_M_D_04096_heuristic.jsonl	1.0	17	7	0	4	8	0	0	0	4	4	0	0	0	0	1	1	1
b1_M_D_04096_heuristic	39	rec_b1_M_D_04096_heuristic.jsonl	-1.0	19	5	2	4	6	0	0	0	3	3	2	2	1	0	0	0	0
b1_M_D_04096_heuristic	40	rec_b1_M_D_04096_heuristic.jsonl	-1.0	18	2	1	5	8	0	0	0	2	1	0	0	2	2	0	0	0
b1_M_D_04096_heuristic	41	rec_b1_M_D_04096_heuristic.jsonl	-1.0	11	3	1	4	5	0	0	0	1	1	1	1	0	0	0	0	0
b1_M_D_04096_heuristic	42	rec_b1_M_D_04096_heuristic.jsonl	-1.0	16	4	1	5	8	0	0	0	2	2	1	1	1	0	0	0	0
b1_M_D_04096_heuristic	43	rec_b1_M_D_04096_heuristic.jsonl	1.0	26	6	4	4	12	0	0	0	5	5	2	2	0	0	1	1	0
b1_M_D_04096_heuristic	44	rec_b1_M_D_04096_heuristic.jsonl	1.0	21	6	0	5	6	0	0	0	5	5	1	1	0	0	1	1	2
b1_M_D_04096_heuristic	45	rec_b1_M_D_04096_heuristic.jsonl	-1.0	11	0	None	4	5	0	0	0	1	1	0	0	2	2	0	0	0
b1_M_D_04096_heuristic	46	rec_b1_M_D_04096_heuristic.jsonl	1.0	21	6	1	5	6	0	0	0	5	5	1	1	2	2	0	0	0
b1_M_D_04096_heuristic	47	rec_b1_M_D_04096_heuristic.jsonl	-1.0	13	3	3	4	6	0	0	0	1	1	0	0	0	0	0	0	0
b1_M_D_04096_heuristic	48	rec_b1_M_D_04096_heuristic.jsonl	1.0	19	5	1	4	5	0	0	0	3	3	1	1	0	0	2	2	2
b1_M_D_04096_heuristic	49	rec_b1_M_D_04096_heuristic.jsonl	1.0	22	4	6	2	6	0	0	0	7	5	1	1	3	3	0	0	0
