set	game	file	r	turns	creatures	first_creature_own_turn	lands_by4	lands	nin_windows	nin_taken	nin_opp_turns	flash_inst_off	flash_inst_taken	ctr_off	ctr_taken	rem_n	rem_best
drill_M_D_n009_t05120	35	rec_drill_M_D_n009_t05120.jsonl	-1.0	21	5	1	4	5	0	0	0	4	3	3	3	0	0	1	1	1
drill_M_D_n009_t05120	36	rec_drill_M_D_n009_t05120.jsonl	-1.0	16	2	3	3	5	0	0	0	1	0	1	1	0	0	1	1	1
drill_M_D_n009_t05120	37	rec_drill_M_D_n009_t05120.jsonl	-1.0	25	2	1	3	8	0	0	0	3	2	2	2	1	1	1	1	0
drill_M_D_n009_t05120	38	rec_drill_M_D_n009_t05120.jsonl	1.0	15	7	0	4	7	0	0	0	3	3	0	0	0	0	1	1	1
drill_M_D_n009_t05120	39	rec_drill_M_D_n009_t05120.jsonl	-1.0	17	4	2	4	6	0	0	0	4	1	1	1	0	0	0	0	0
drill_M_D_n009_t05120	40	rec_drill_M_D_n009_t05120.jsonl	-1.0	16	1	3	5	8	0	0	0	2	1	0	0	1	1	0	0	0
drill_M_D_n009_t05120	41	rec_drill_M_D_n009_t05120.jsonl	1.0	14	6	1	4	7	0	0	0	3	3	1	1	1	1	0	0	0
drill_M_D_n009_t05120	42	rec_drill_M_D_n009_t05120.jsonl	-1.0	14	4	1	5	7	0	0	0	2	2	0	0	1	0	0	0	0
drill_M_D_n009_t05120	43	rec_drill_M_D_n009_t05120.jsonl	1.0	18	3	5	4	9	0	0	0	4	3	1	1	0	0	1	1	0
drill_M_D_n009_t05120	44	rec_drill_M_D_n009_t05120.jsonl	1.0	19	6	0	5	5	1	1	1	4	4	1	1	2	2	0	0	0
drill_M_D_n009_t05120	45	rec_drill_M_D_n009_t05120.jsonl	-1.0	11	0	None	4	5	0	0	0	1	1	0	0	3	2	0	0	0
drill_M_D_n009_t05120	46	rec_drill_M_D_n009_t05120.jsonl	1.0	29	7	1	5	10	1	1	1	7	5	2	2	1	1	1	1	0
drill_M_D_n009_t05120	47	rec_drill_M_D_n009_t05120.jsonl	-1.0	13	3	3	4	6	0	0	0	1	1	0	0	0	0	0	0	0
drill_M_D_n009_t05120	48	rec_drill_M_D_n009_t05120.jsonl	1.0	13	5	1	3	5	0	0	0	2	2	1	1	0	0	1	1	1
drill_M_D_n009_t05120	49	rec_drill_M_D_n009_t05120.jsonl	1.0	22	4	6	2	6	0	0	0	7	5	1	1	3	2	0	0	0
