set	game	file	r	turns	creatures	first_creature_own_turn	lands_by4	lands	nin_windows	nin_taken	nin_opp_turns	flash_inst_off	flash_inst_taken	ctr_off	ctr_taken	rem_n	rem_best
b1_M_D_s1end_heuristic	33	rec_b1_M_D_s1end_heuristic.jsonl	-1.0	21	1	10	3	3	0	0	0	114	0	3	0	1	1	2	1	1
b1_M_D_s1end_heuristic	34	rec_b1_M_D_s1end_heuristic.jsonl	-1.0	17	4	1	3	6	0	0	0	78	1	4	0	0	0	0	0	0
b1_M_D_s1end_heuristic	35	rec_b1_M_D_s1end_heuristic.jsonl	-1.0	21	3	2	2	2	0	0	0	88	1	5	1	0	0	0	0	0
b1_M_D_s1end_heuristic	36	rec_b1_M_D_s1end_heuristic.jsonl	-1.0	15	1	3	2	3	0	0	0	74	0	1	0	0	0	36	0	0
b1_M_D_s1end_heuristic	37	rec_b1_M_D_s1end_heuristic.jsonl	-1.0	17	1	2	1	2	0	0	0	27	0	0	0	0	0	3	0	0
b1_M_D_s1end_heuristic	38	rec_b1_M_D_s1end_heuristic.jsonl	1.0	24	8	1	3	6	0	0	0	52	3	1	0	0	0	54	0	0
b1_M_D_s1end_heuristic	39	rec_b1_M_D_s1end_heuristic.jsonl	-1.0	17	4	2	3	3	0	0	0	7	0	4	0	0	0	0	0	0
b1_M_D_s1end_heuristic	40	rec_b1_M_D_s1end_heuristic.jsonl	-1.0	15	1	2	4	6	0	0	0	65	0	0	0	0	0	4	0	0
b1_M_D_s1end_heuristic	41	rec_b1_M_D_s1end_heuristic.jsonl	1.0	16	4	1	4	5	0	0	0	50	1	1	0	0	0	0	0	0
b1_M_D_s1end_heuristic	42	rec_b1_M_D_s1end_heuristic.jsonl	-1.0	11	2	2	4	5	0	0	0	28	2	0	0	0	0	0	0	0
b1_M_D_s1end_heuristic	43	rec_b1_M_D_s1end_heuristic.jsonl	1.0	16	1	8	4	6	0	0	0	44	0	1	0	0	0	52	0	0
b1_M_D_s1end_heuristic	44	rec_b1_M_D_s1end_heuristic.jsonl	-1.0	15	4	1	2	4	0	0	0	41	2	0	0	0	0	0	0	0
b1_M_D_s1end_heuristic	45	rec_b1_M_D_s1end_heuristic.jsonl	-1.0	9	0	None	4	4	0	0	0	54	0	0	0	0	0	0	0	0
b1_M_D_s1end_heuristic	46	rec_b1_M_D_s1end_heuristic.jsonl	-1.0	13	1	2	3	3	0	0	0	71	0	1	0	0	0	0	0	0
b1_M_D_s1end_heuristic	47	rec_b1_M_D_s1end_heuristic.jsonl	-1.0	11	1	3	4	5	0	0	0	3	0	0	0	0	0	0	0	0
b1_M_D_s1end_heuristic	48	rec_b1_M_D_s1end_heuristic.jsonl	1.0	14	4	2	3	4	0	0	0	24	2	0	0	0	0	0	0	0
b1_M_D_s1end_heuristic	49	rec_b1_M_D_s1end_heuristic.jsonl	-1.0	13	0	None	2	2	0	0	0	42	1	1	0	2	0	0	0	0
